ts,Dtree,nDtree,HK,HDT
55,2.350164044230257e-06,2.2988190758739366e-06,1.472232500379463e-05,8.626307898467308e-06
110,4.135416492079867e-06,4.411286359215551e-06,1.6708177947816953e-05,9.694178836920506e-06
165,5.174906703133176e-06,5.978783722599436e-06,1.5213325054946372e-05,1.043734474793185e-05
220,7.641962557015971e-06,8.676342930110969e-06,1.6587688376213547e-05,1.0510379209702369e-05
275,9.00637898458239e-06,1.0430233625123094e-05,1.7157922797636666e-05,1.0307144023611527e-05
330,1.088483537420241e-05,1.2573270508097245e-05,1.907096141063881e-05,1.1541762682546045e-05
385,1.3760997348505935e-05,1.6346596521829276e-05,1.9629524669010255e-05,1.3105089467783768e-05
440,1.557107139051797e-05,1.8906122107347635e-05,1.8853396294777343e-05,1.362603497380837e-05
495,1.76229050874117e-05,2.2064575575519416e-05,1.947823346091368e-05,1.1056707749134852e-05
550,1.9399032692331354e-05,2.3851286654170255e-05,2.0014087004508773e-05,1.0237562598406737e-05
605,2.290079408841031e-05,2.8258721518995547e-05,1.988377886061557e-05,1.146808846578235e-05
660,2.434025102504181e-05,2.957586777830899e-05,1.946516055180996e-05,1.1719925716997816e-05
715,2.785255779529901e-05,3.394010542292305e-05,2.237488717393574e-05,1.1846414116128211e-05
770,2.9583484513934932e-05,3.501613760311301e-05,2.0891979284653616e-05,1.2060052596814443e-05
825,3.1376321683202807e-05,3.765948590923014e-05,1.9893943239264375e-05,1.1735216866739573e-05
880,3.959095465180822e-05,4.898022514774442e-05,2.326419609095218e-05,1.4772252086704952e-05
935,3.587886546744568e-05,4.314997544267751e-05,2.1398885899159248e-05,1.2626142898114278e-05
990,4.02309191925247e-05,4.813324615694929e-05,2.065819540076831e-05,1.2645981123667746e-05
1045,4.1256735774913265e-05,5.5091827689360055e-05,2.246641825767346e-05,1.34775372026536e-05
1100,0.0,0.0,0.0,0.0
1155,0.0,0.0,0.0,0.0
1210,0.0,0.0,0.0,0.0
1265,0.0,0.0,0.0,0.0
1320,0.0,0.0,0.0,0.0
1375,0.0,0.0,0.0,0.0
1430,0.0,0.0,0.0,0.0
1485,0.0,0.0,0.0,0.0
1540,0.0,0.0,0.0,0.0
1595,0.0,0.0,0.0,0.0
1650,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0
1760,0.0,0.0,0.0,0.0
1815,0.0,0.0,0.0,0.0
1870,0.0,0.0,0.0,0.0
1925,0.0,0.0,0.0,0.0
1980,0.0,0.0,0.0,0.0
2035,0.0,0.0,0.0,0.0
2090,0.0,0.0,0.0,0.0
2145,0.0,0.0,0.0,0.0
2200,0.0,0.0,0.0,0.0
2255,0.0,0.0,0.0,0.0
2310,0.0,0.0,0.0,0.0
2365,0.0,0.0,0.0,0.0
2420,0.0,0.0,0.0,0.0
2475,0.0,0.0,0.0,0.0
2530,0.0,0.0,0.0,0.0
2585,0.0,0.0,0.0,0.0
2640,0.0,0.0,0.0,0.0
2695,0.0,0.0,0.0,0.0
2750,0.0,0.0,0.0,0.0
2805,0.0,0.0,0.0,0.0
2860,0.0,0.0,0.0,0.0
2915,0.0,0.0,0.0,0.0
2970,0.0,0.0,0.0,0.0
3025,0.0,0.0,0.0,0.0
3080,0.0,0.0,0.0,0.0
3135,0.0,0.0,0.0,0.0
3190,0.0,0.0,0.0,0.0
3245,0.0,0.0,0.0,0.0
3300,0.0,0.0,0.0,0.0
3355,0.0,0.0,0.0,0.0
3410,0.0,0.0,0.0,0.0
3465,0.0,0.0,0.0,0.0
3520,0.0,0.0,0.0,0.0
3575,0.0,0.0,0.0,0.0
3630,0.0,0.0,0.0,0.0
3685,0.0,0.0,0.0,0.0
3740,0.0,0.0,0.0,0.0
3795,0.0,0.0,0.0,0.0
3850,0.0,0.0,0.0,0.0
3905,0.0,0.0,0.0,0.0
3960,0.0,0.0,0.0,0.0
4015,0.0,0.0,0.0,0.0
4070,0.0,0.0,0.0,0.0
4125,0.0,0.0,0.0,0.0
4180,0.0,0.0,0.0,0.0
4235,0.0,0.0,0.0,0.0
4290,0.0,0.0,0.0,0.0
4345,0.0,0.0,0.0,0.0
4400,0.0,0.0,0.0,0.0
4455,0.0,0.0,0.0,0.0
4510,0.0,0.0,0.0,0.0
4565,0.0,0.0,0.0,0.0
4620,0.0,0.0,0.0,0.0
4675,0.0,0.0,0.0,0.0
4730,0.0,0.0,0.0,0.0
4785,0.0,0.0,0.0,0.0
4840,0.0,0.0,0.0,0.0
4895,0.0,0.0,0.0,0.0
4950,0.0,0.0,0.0,0.0
5005,0.0,0.0,0.0,0.0
5060,0.0,0.0,0.0,0.0
5115,0.0,0.0,0.0,0.0
5170,0.0,0.0,0.0,0.0
5225,0.0,0.0,0.0,0.0
5280,0.0,0.0,0.0,0.0
5335,0.0,0.0,0.0,0.0
5390,0.0,0.0,0.0,0.0
5445,0.0,0.0,0.0,0.0
5500,0.0,0.0,0.0,0.0
